Model name,Parent model 1,Parent model 2,Crossover ratio,Crossover function,Mutation ratio,Mutation function
'ga_generation_44_nn_28', 'ga_generation_43_nn_24.keras', 'ga_generation_43_nn_10.keras', '0.5656565656565656', 'None', '0.43434343434343436', '__partial_shuffle_mutation'
'ga_generation_44_nn_29', 'ga_generation_43_nn_19.keras', 'ga_generation_43_nn_24.keras', '0.5656565656565656', '__arithmetic_crossover', '0.43434343434343436', 'None'
'ga_generation_44_nn_30', 'ga_generation_43_nn_19.keras', 'ga_generation_43_nn_24.keras', '0.5656565656565656', '__arithmetic_crossover', '0.43434343434343436', '__partial_shuffle_mutation'
'ga_generation_44_nn_31', 'ga_generation_43_nn_11.keras', 'ga_generation_43_nn_19.keras', '0.5656565656565656', 'None', '0.43434343434343436', '__inversion_mutation'
'ga_generation_44_nn_32', 'ga_generation_43_nn_11.keras', 'ga_generation_43_nn_19.keras', '0.5656565656565656', 'None', '0.43434343434343436', '__swap_mutation'
'ga_generation_45_nn_9', 'ga_generation_44_nn_29.keras', 'ga_generation_44_nn_20.keras', '0.5555555555555556', 'None', '0.4444444444444444', 'None'
'ga_generation_45_nn_10', 'ga_generation_44_nn_29.keras', 'ga_generation_44_nn_20.keras', '0.5555555555555556', 'None', '0.4444444444444444', 'None'
'ga_generation_45_nn_11', 'ga_generation_44_nn_26.keras', 'ga_generation_44_nn_29.keras', '0.5555555555555556', 'None', '0.4444444444444444', '__inversion_mutation'
'ga_generation_45_nn_12', 'ga_generation_44_nn_26.keras', 'ga_generation_44_nn_29.keras', '0.5555555555555556', 'None', '0.4444444444444444', 'None'
'ga_generation_45_nn_13', 'ga_generation_44_nn_20.keras', 'ga_generation_44_nn_30.keras', '0.5555555555555556', 'None', '0.4444444444444444', '__displacement_mutation'
'ga_generation_45_nn_14', 'ga_generation_44_nn_20.keras', 'ga_generation_44_nn_30.keras', '0.5555555555555556', 'None', '0.4444444444444444', '__inversion_mutation'
'ga_generation_45_nn_15', 'ga_generation_44_nn_18.keras', 'ga_generation_44_nn_30.keras', '0.5555555555555556', 'None', '0.4444444444444444', 'None'
'ga_generation_45_nn_16', 'ga_generation_44_nn_18.keras', 'ga_generation_44_nn_30.keras', '0.5555555555555556', 'None', '0.4444444444444444', '__swap_mutation'
'ga_generation_45_nn_17', 'ga_generation_44_nn_30.keras', 'ga_generation_44_nn_12.keras', '0.5555555555555556', '__uniform_crossover', '0.4444444444444444', '__inversion_mutation'
'ga_generation_45_nn_18', 'ga_generation_44_nn_30.keras', 'ga_generation_44_nn_12.keras', '0.5555555555555556', '__uniform_crossover', '0.4444444444444444', '__displacement_inversion_mutation'
'ga_generation_45_nn_19', 'ga_generation_43_nn_11.keras', 'ga_generation_44_nn_18.keras', '0.5555555555555556', 'None', '0.4444444444444444', '__displacement_inversion_mutation'
'ga_generation_45_nn_20', 'ga_generation_43_nn_11.keras', 'ga_generation_44_nn_18.keras', '0.5555555555555556', 'None', '0.4444444444444444', 'None'
'ga_generation_45_nn_21', 'ga_generation_44_nn_12.keras', 'ga_generation_44_nn_29.keras', '0.5555555555555556', '__multivariate_crossover', '0.4444444444444444', 'None'
'ga_generation_45_nn_22', 'ga_generation_44_nn_12.keras', 'ga_generation_44_nn_29.keras', '0.5555555555555556', '__multivariate_crossover', '0.4444444444444444', '__random_resetting_mutation'
'ga_generation_45_nn_23', 'ga_generation_44_nn_29.keras', 'ga_generation_44_nn_30.keras', '0.5555555555555556', 'None', '0.4444444444444444', '__inversion_mutation'
'ga_generation_45_nn_24', 'ga_generation_44_nn_29.keras', 'ga_generation_44_nn_30.keras', '0.5555555555555556', 'None', '0.4444444444444444', '__swap_mutation'
'ga_generation_45_nn_25', 'ga_generation_43_nn_11.keras', 'ga_generation_44_nn_12.keras', '0.5555555555555556', 'None', '0.4444444444444444', 'None'
'ga_generation_45_nn_26', 'ga_generation_43_nn_11.keras', 'ga_generation_44_nn_12.keras', '0.5555555555555556', 'None', '0.4444444444444444', '__inversion_mutation'
'ga_generation_45_nn_27', 'ga_generation_44_nn_30.keras', 'ga_generation_44_nn_28.keras', '0.5555555555555556', 'None', '0.4444444444444444', '__inversion_mutation'
'ga_generation_45_nn_28', 'ga_generation_44_nn_30.keras', 'ga_generation_44_nn_28.keras', '0.5555555555555556', 'None', '0.4444444444444444', 'None'
'ga_generation_45_nn_29', 'ga_generation_43_nn_11.keras', 'ga_generation_44_nn_12.keras', '0.5555555555555556', '__arithmetic_crossover', '0.4444444444444444', '__displacement_inversion_mutation'
'ga_generation_45_nn_30', 'ga_generation_43_nn_11.keras', 'ga_generation_44_nn_12.keras', '0.5555555555555556', '__arithmetic_crossover', '0.4444444444444444', 'None'
'ga_generation_45_nn_31', 'ga_generation_44_nn_26.keras', 'ga_generation_44_nn_18.keras', '0.5555555555555556', 'None', '0.4444444444444444', '__random_resetting_mutation'
'ga_generation_45_nn_32', 'ga_generation_44_nn_26.keras', 'ga_generation_44_nn_18.keras', '0.5555555555555556', 'None', '0.4444444444444444', 'None'
'ga_generation_46_nn_9', 'ga_generation_45_nn_23.keras', 'ga_generation_43_nn_11.keras', '0.5454545454545454', '__one_point_crossover', '0.45454545454545453', 'None'
'ga_generation_46_nn_10', 'ga_generation_45_nn_23.keras', 'ga_generation_43_nn_11.keras', '0.5454545454545454', '__one_point_crossover', '0.45454545454545453', 'None'
'ga_generation_46_nn_11', 'ga_generation_45_nn_21.keras', 'ga_generation_45_nn_31.keras', '0.5454545454545454', 'None', '0.45454545454545453', '__inversion_mutation'
'ga_generation_46_nn_12', 'ga_generation_45_nn_21.keras', 'ga_generation_45_nn_31.keras', '0.5454545454545454', 'None', '0.45454545454545453', '__swap_mutation'
'ga_generation_46_nn_13', 'ga_generation_45_nn_23.keras', 'ga_generation_45_nn_31.keras', '0.5454545454545454', '__one_point_crossover', '0.45454545454545453', 'None'
'ga_generation_46_nn_14', 'ga_generation_45_nn_23.keras', 'ga_generation_45_nn_31.keras', '0.5454545454545454', '__one_point_crossover', '0.45454545454545453', 'None'
'ga_generation_46_nn_15', 'ga_generation_45_nn_30.keras', 'ga_generation_45_nn_31.keras', '0.5454545454545454', 'None', '0.45454545454545453', '__partial_shuffle_mutation'
'ga_generation_46_nn_16', 'ga_generation_45_nn_30.keras', 'ga_generation_45_nn_31.keras', '0.5454545454545454', 'None', '0.45454545454545453', '__random_resetting_mutation'
'ga_generation_46_nn_17', 'ga_generation_45_nn_23.keras', 'ga_generation_45_nn_16.keras', '0.5454545454545454', 'None', '0.45454545454545453', 'None'
'ga_generation_46_nn_18', 'ga_generation_45_nn_23.keras', 'ga_generation_45_nn_16.keras', '0.5454545454545454', 'None', '0.45454545454545453', 'None'
'ga_generation_46_nn_19', 'ga_generation_43_nn_11.keras', 'ga_generation_45_nn_23.keras', '0.5454545454545454', '__linear_recombination_crossover', '0.45454545454545453', '__displacement_mutation'
'ga_generation_46_nn_20', 'ga_generation_43_nn_11.keras', 'ga_generation_45_nn_23.keras', '0.5454545454545454', '__linear_recombination_crossover', '0.45454545454545453', 'None'
'ga_generation_46_nn_21', 'ga_generation_45_nn_30.keras', 'ga_generation_45_nn_27.keras', '0.5454545454545454', 'None', '0.45454545454545453', 'None'
'ga_generation_46_nn_22', 'ga_generation_45_nn_30.keras', 'ga_generation_45_nn_27.keras', '0.5454545454545454', 'None', '0.45454545454545453', 'None'
'ga_generation_46_nn_23', 'ga_generation_45_nn_23.keras', 'ga_generation_45_nn_31.keras', '0.5454545454545454', '__one_point_crossover', '0.45454545454545453', 'None'
'ga_generation_46_nn_24', 'ga_generation_45_nn_23.keras', 'ga_generation_45_nn_31.keras', '0.5454545454545454', '__one_point_crossover', '0.45454545454545453', 'None'
'ga_generation_46_nn_25', 'ga_generation_45_nn_27.keras', 'ga_generation_45_nn_31.keras', '0.5454545454545454', '__multivariate_crossover', '0.45454545454545453', 'None'
'ga_generation_46_nn_26', 'ga_generation_45_nn_27.keras', 'ga_generation_45_nn_31.keras', '0.5454545454545454', '__multivariate_crossover', '0.45454545454545453', '__displacement_mutation'
'ga_generation_46_nn_27', 'ga_generation_45_nn_27.keras', 'ga_generation_45_nn_31.keras', '0.5454545454545454', '__arithmetic_crossover', '0.45454545454545453', 'None'
'ga_generation_46_nn_28', 'ga_generation_45_nn_27.keras', 'ga_generation_45_nn_31.keras', '0.5454545454545454', '__arithmetic_crossover', '0.45454545454545453', 'None'
'ga_generation_46_nn_29', 'ga_generation_45_nn_30.keras', 'ga_generation_45_nn_16.keras', '0.5454545454545454', 'None', '0.45454545454545453', '__displacement_mutation'
'ga_generation_46_nn_30', 'ga_generation_45_nn_30.keras', 'ga_generation_45_nn_16.keras', '0.5454545454545454', 'None', '0.45454545454545453', '__partial_shuffle_mutation'
'ga_generation_46_nn_31', 'ga_generation_45_nn_27.keras', 'ga_generation_45_nn_16.keras', '0.5454545454545454', '__average_crossover_and_flat_crossover', '0.45454545454545453', 'None'
'ga_generation_46_nn_32', 'ga_generation_45_nn_27.keras', 'ga_generation_45_nn_16.keras', '0.5454545454545454', '__average_crossover_and_flat_crossover', '0.45454545454545453', 'None'
'ga_generation_47_nn_9', 'ga_generation_45_nn_23.keras', 'ga_generation_46_nn_18.keras', '0.5353535353535354', '__multivariate_crossover', '0.46464646464646464', 'None'
'ga_generation_47_nn_10', 'ga_generation_45_nn_23.keras', 'ga_generation_46_nn_18.keras', '0.5353535353535354', '__multivariate_crossover', '0.46464646464646464', '__swap_mutation'
'ga_generation_47_nn_11', 'ga_generation_46_nn_18.keras', 'ga_generation_46_nn_25.keras', '0.5353535353535354', '__multivariate_crossover', '0.46464646464646464', '__inversion_mutation'
'ga_generation_47_nn_12', 'ga_generation_46_nn_18.keras', 'ga_generation_46_nn_25.keras', '0.5353535353535354', '__multivariate_crossover', '0.46464646464646464', '__swap_mutation'
'ga_generation_47_nn_13', 'ga_generation_46_nn_23.keras', 'ga_generation_46_nn_18.keras', '0.5353535353535354', '__arithmetic_crossover', '0.46464646464646464', '__swap_mutation'
'ga_generation_47_nn_14', 'ga_generation_46_nn_23.keras', 'ga_generation_46_nn_18.keras', '0.5353535353535354', '__arithmetic_crossover', '0.46464646464646464', 'None'
'ga_generation_47_nn_15', 'ga_generation_46_nn_12.keras', 'ga_generation_45_nn_30.keras', '0.5353535353535354', 'None', '0.46464646464646464', '__partial_shuffle_mutation'
'ga_generation_47_nn_16', 'ga_generation_46_nn_12.keras', 'ga_generation_45_nn_30.keras', '0.5353535353535354', 'None', '0.46464646464646464', '__displacement_inversion_mutation'
'ga_generation_47_nn_17', 'ga_generation_46_nn_12.keras', 'ga_generation_46_nn_28.keras', '0.5353535353535354', '__one_point_crossover', '0.46464646464646464', '__displacement_inversion_mutation'
'ga_generation_47_nn_18', 'ga_generation_46_nn_12.keras', 'ga_generation_46_nn_28.keras', '0.5353535353535354', '__one_point_crossover', '0.46464646464646464', 'None'
'ga_generation_47_nn_19', 'ga_generation_45_nn_23.keras', 'ga_generation_46_nn_30.keras', '0.5353535353535354', '__uniform_crossover', '0.46464646464646464', '__random_resetting_mutation'
'ga_generation_47_nn_20', 'ga_generation_45_nn_23.keras', 'ga_generation_46_nn_30.keras', '0.5353535353535354', '__uniform_crossover', '0.46464646464646464', '__partial_shuffle_mutation'
'ga_generation_47_nn_21', 'ga_generation_46_nn_23.keras', 'ga_generation_46_nn_28.keras', '0.5353535353535354', '__uniform_crossover', '0.46464646464646464', '__partial_shuffle_mutation'
'ga_generation_47_nn_22', 'ga_generation_46_nn_23.keras', 'ga_generation_46_nn_28.keras', '0.5353535353535354', '__uniform_crossover', '0.46464646464646464', 'None'
'ga_generation_47_nn_23', 'ga_generation_45_nn_23.keras', 'ga_generation_46_nn_25.keras', '0.5353535353535354', '__multi_point_crossover', '0.46464646464646464', 'None'
'ga_generation_47_nn_24', 'ga_generation_45_nn_23.keras', 'ga_generation_46_nn_25.keras', '0.5353535353535354', '__multi_point_crossover', '0.46464646464646464', '__partial_shuffle_mutation'
'ga_generation_47_nn_25', 'ga_generation_46_nn_30.keras', 'ga_generation_46_nn_25.keras', '0.5353535353535354', 'None', '0.46464646464646464', 'None'
'ga_generation_47_nn_26', 'ga_generation_46_nn_30.keras', 'ga_generation_46_nn_25.keras', '0.5353535353535354', 'None', '0.46464646464646464', '__displacement_mutation'
'ga_generation_47_nn_27', 'ga_generation_46_nn_12.keras', 'ga_generation_45_nn_23.keras', '0.5353535353535354', '__multi_point_crossover', '0.46464646464646464', 'None'
'ga_generation_47_nn_28', 'ga_generation_46_nn_12.keras', 'ga_generation_45_nn_23.keras', '0.5353535353535354', '__multi_point_crossover', '0.46464646464646464', 'None'
'ga_generation_47_nn_29', 'ga_generation_46_nn_18.keras', 'ga_generation_46_nn_30.keras', '0.5353535353535354', 'None', '0.46464646464646464', '__partial_shuffle_mutation'
'ga_generation_47_nn_30', 'ga_generation_46_nn_18.keras', 'ga_generation_46_nn_30.keras', '0.5353535353535354', 'None', '0.46464646464646464', 'None'
'ga_generation_47_nn_31', 'ga_generation_46_nn_23.keras', 'ga_generation_45_nn_23.keras', '0.5353535353535354', 'None', '0.46464646464646464', 'None'
'ga_generation_47_nn_32', 'ga_generation_46_nn_23.keras', 'ga_generation_45_nn_23.keras', '0.5353535353535354', 'None', '0.46464646464646464', 'None'
'ga_generation_48_nn_9', 'ga_generation_46_nn_12.keras', 'ga_generation_47_nn_10.keras', '0.5252525252525253', 'None', '0.47474747474747475', '__displacement_inversion_mutation'
'ga_generation_48_nn_10', 'ga_generation_46_nn_12.keras', 'ga_generation_47_nn_10.keras', '0.5252525252525253', 'None', '0.47474747474747475', '__displacement_inversion_mutation'
'ga_generation_48_nn_11', 'ga_generation_47_nn_19.keras', 'ga_generation_47_nn_10.keras', '0.5252525252525253', 'None', '0.47474747474747475', '__swap_mutation'
'ga_generation_48_nn_12', 'ga_generation_47_nn_19.keras', 'ga_generation_47_nn_10.keras', '0.5252525252525253', 'None', '0.47474747474747475', '__partial_shuffle_mutation'
'ga_generation_48_nn_13', 'ga_generation_46_nn_12.keras', 'ga_generation_46_nn_18.keras', '0.5252525252525253', 'None', '0.47474747474747475', 'None'
'ga_generation_48_nn_14', 'ga_generation_46_nn_12.keras', 'ga_generation_46_nn_18.keras', '0.5252525252525253', 'None', '0.47474747474747475', '__random_resetting_mutation'
'ga_generation_48_nn_15', 'ga_generation_46_nn_12.keras', 'ga_generation_47_nn_21.keras', '0.5252525252525253', 'None', '0.47474747474747475', 'None'
'ga_generation_48_nn_16', 'ga_generation_46_nn_12.keras', 'ga_generation_47_nn_21.keras', '0.5252525252525253', 'None', '0.47474747474747475', 'None'
'ga_generation_48_nn_17', 'ga_generation_47_nn_23.keras', 'ga_generation_47_nn_19.keras', '0.5252525252525253', 'None', '0.47474747474747475', '__random_resetting_mutation'
'ga_generation_48_nn_18', 'ga_generation_47_nn_23.keras', 'ga_generation_47_nn_19.keras', '0.5252525252525253', 'None', '0.47474747474747475', '__partial_shuffle_mutation'
'ga_generation_48_nn_19', 'ga_generation_46_nn_18.keras', 'ga_generation_46_nn_23.keras', '0.5252525252525253', '__one_point_crossover', '0.47474747474747475', '__swap_mutation'
'ga_generation_48_nn_20', 'ga_generation_46_nn_18.keras', 'ga_generation_46_nn_23.keras', '0.5252525252525253', '__one_point_crossover', '0.47474747474747475', '__inversion_mutation'
'ga_generation_48_nn_21', 'ga_generation_46_nn_23.keras', 'ga_generation_46_nn_12.keras', '0.5252525252525253', 'None', '0.47474747474747475', '__random_resetting_mutation'
'ga_generation_48_nn_22', 'ga_generation_46_nn_23.keras', 'ga_generation_46_nn_12.keras', '0.5252525252525253', 'None', '0.47474747474747475', '__swap_mutation'
'ga_generation_48_nn_23', 'ga_generation_46_nn_23.keras', 'ga_generation_47_nn_23.keras', '0.5252525252525253', 'None', '0.47474747474747475', 'None'
'ga_generation_48_nn_24', 'ga_generation_46_nn_23.keras', 'ga_generation_47_nn_23.keras', '0.5252525252525253', 'None', '0.47474747474747475', '__displacement_inversion_mutation'
'ga_generation_48_nn_25', 'ga_generation_47_nn_19.keras', 'ga_generation_47_nn_23.keras', '0.5252525252525253', 'None', '0.47474747474747475', 'None'
'ga_generation_48_nn_26', 'ga_generation_47_nn_19.keras', 'ga_generation_47_nn_23.keras', '0.5252525252525253', 'None', '0.47474747474747475', '__partial_shuffle_mutation'
'ga_generation_48_nn_27', 'ga_generation_47_nn_21.keras', 'ga_generation_46_nn_23.keras', '0.5252525252525253', '__linear_recombination_crossover', '0.47474747474747475', 'None'
'ga_generation_48_nn_28', 'ga_generation_47_nn_21.keras', 'ga_generation_46_nn_23.keras', '0.5252525252525253', '__linear_recombination_crossover', '0.47474747474747475', 'None'
'ga_generation_48_nn_29', 'ga_generation_47_nn_23.keras', 'ga_generation_47_nn_16.keras', '0.5252525252525253', '__multivariate_crossover', '0.47474747474747475', 'None'
'ga_generation_48_nn_30', 'ga_generation_47_nn_23.keras', 'ga_generation_47_nn_16.keras', '0.5252525252525253', '__multivariate_crossover', '0.47474747474747475', 'None'
'ga_generation_48_nn_31', 'ga_generation_47_nn_16.keras', 'ga_generation_47_nn_23.keras', '0.5252525252525253', '__one_point_crossover', '0.47474747474747475', '__inversion_mutation'
'ga_generation_48_nn_32', 'ga_generation_47_nn_16.keras', 'ga_generation_47_nn_23.keras', '0.5252525252525253', '__one_point_crossover', '0.47474747474747475', '__partial_shuffle_mutation'
'ga_generation_49_nn_9', 'ga_generation_47_nn_23.keras', 'ga_generation_48_nn_10.keras', '0.5151515151515151', 'None', '0.48484848484848486', 'None'
'ga_generation_49_nn_10', 'ga_generation_47_nn_23.keras', 'ga_generation_48_nn_10.keras', '0.5151515151515151', 'None', '0.48484848484848486', '__displacement_mutation'
'ga_generation_49_nn_11', 'ga_generation_48_nn_20.keras', 'ga_generation_48_nn_21.keras', '0.5151515151515151', '__linear_recombination_crossover', '0.48484848484848486', '__swap_mutation'
'ga_generation_49_nn_12', 'ga_generation_48_nn_20.keras', 'ga_generation_48_nn_21.keras', '0.5151515151515151', '__linear_recombination_crossover', '0.48484848484848486', 'None'
'ga_generation_49_nn_13', 'ga_generation_48_nn_27.keras', 'ga_generation_48_nn_10.keras', '0.5151515151515151', 'None', '0.48484848484848486', 'None'
